machine,debugsize,debugrva,majorimageversion,majorosversion,exportrva,exportsize,iatvra,majorlinkerversion,minorlinkerversion,numberofsections,sizeofstackreserve,dllcharacteristics,resourcesize,bitcoinaddresses,benign,debug_density,stack_reserve_per_section,log_debugsize,log_exportsize
34404,84,13504,10,10,0,0,12560,14,10,7,524288,49504,1872,0,1,0.006220379142313108,74898.17871688755,4.442651256490317,0.0
332,84,8640,10,10,31248,272,36864,14,10,6,262144,16704,1304,0,1,0.00972222221096965,43690.593849010256,4.442651256490317,5.60947179518496
34404,84,34592,10,10,39536,272,29584,14,10,7,262144,16736,1304,0,1,0.002428307122332242,37449.08935844377,4.442651256490317,5.60947179518496
332,84,6512,10,10,37040,170,45056,14,10,5,262144,16704,4464,0,1,0.01289926287945445,52428.69514260972,4.442651256490317,5.14166355650266
34404,84,45952,10,10,51056,172,42304,14,10,6,262144,16736,4464,0,1,0.001827994428571554,43690.593849010256,4.442651256490317,5.153291594497779
332,28,4656,6,6,49840,170,4096,9,0,4,262144,320,4464,0,1,0.006013745691551234,65535.836160409606,3.367295829986474,5.14166355650266
34404,28,5184,6,6,67520,170,4096,9,0,5,262144,320,4464,0,1,0.005401234557482187,52428.69514260972,3.367295829986474,5.14166355650266
34404,28,5232,6,6,230384,164,4096,9,0,5,262144,320,1024,0,1,0.005351681946957795,52428.69514260972,3.367295829986474,5.10594547390058
332,56,74272,0,6,0,0,73728,12,0,5,1048576,33088,1720,0,1,0.0007539853510402325,209714.7805704389,4.04305126783455,0.0
34404,56,74800,0,6,0,0,73728,12,0,6,1048576,33120,1720,0,1,0.0007486631015041894,174762.37539604102,4.04305126783455,0.0
332,28,152304,0,5,0,0,151552,9,0,4,1048576,32768,5104,0,1,0.00018384284062244967,262143.34464163842,3.367295829986474,0.0
34404,28,161248,0,5,0,0,159744,9,0,5,1048576,32768,5104,0,1,0.00017364556458538118,209714.7805704389,3.367295829986474,0.0
332,84,4848,10,10,0,0,28672,14,10,5,262144,49472,2528,0,1,0.01732673263752737,52428.69514260972,4.442651256490317,0.0
332,28,4688,6,6,0,0,4096,9,0,4,262144,33088,2528,0,1,0.005972696232993396,65535.836160409606,3.367295829986474,0.0
34404,84,94512,10,10,0,0,78224,14,10,6,524288,16736,5808,0,1,0.0008887760283467944,87381.18769802051,4.442651256490317,0.0
34404,28,4752,6,6,0,0,4096,9,0,5,524288,320,5552,0,1,0.005892255879856364,104857.39028521944,3.367295829986474,0.0
34404,84,93392,10,10,116128,176,73104,14,10,6,262144,16736,1328,0,1,0.0008994346409864405,43690.593849010256,4.442651256490317,5.176149732573829
332,0,0,0,6,0,0,36864,11,0,4,1048576,33024,1536,0,1,0.0,262143.34464163842,0.0,0.0
34404,0,0,0,6,0,0,40960,11,0,5,1048576,33056,1536,0,1,0.0,209714.7805704389,0.0,0.0
332,28,22448,0,4,0,0,8192,8,0,3,1048576,1280,1544,0,1,0.0012473271555384323,349524.1682527725,3.367295829986474,0.0
332,0,0,0,5,213088,87,188416,10,0,7,1048576,320,984,0,1,0.0,149796.3574337751,0.0,4.477336814478207
332,0,0,0,6,202384,87,184320,12,0,7,1048576,320,928,0,1,0.0,149796.3574337751,0.0,4.477336814478207
332,0,0,0,5,189392,96,159744,10,0,5,1048576,320,1040,0,1,0.0,209714.7805704389,0.0,4.574710978503383
34404,84,24512,10,10,28896,112,23488,14,10,7,262144,16736,1328,0,1,0.003426892948993598,37449.08935844377,4.442651256490317,4.727387818712341
34404,28,136080,6,6,0,0,135168,9,0,7,262144,0,1008,0,1,0.0002057613168573074,37449.08935844377,3.367295829986474,0.0
34404,84,14064,0,6,0,0,12288,14,0,7,1048576,33120,144,0,1,0.0059726962414869906,149796.3574337751,4.442651256490317,0.0
34404,84,27456,10,10,29568,120,25304,14,10,6,262144,16736,1056,0,1,0.003059440558326253,43690.593849010256,4.442651256490317,4.795790545596741
332,84,5312,10,10,15760,123,20480,14,10,6,262144,16704,6040,0,1,0.015813252982279268,43690.593849010256,4.442651256490317,4.820281565605037
34404,84,26864,10,10,28384,228,24848,14,10,6,262144,16736,1328,0,1,0.0031268612257568267,43690.593849010256,4.442651256490317,5.43372200355424
34404,84,60448,10,10,0,0,53416,14,10,7,524288,49504,1024,0,1,0.0013896241395265972,74898.17871688755,4.442651256490317,0.0
34404,28,148448,0,4,181392,213,147456,8,0,6,1048576,0,1104,0,1,0.0001886182366762356,174762.37539604102,3.367295829986474,5.365976015021851
34404,28,135776,0,4,162256,128,135168,8,0,6,1048576,0,1024,0,1,0.00020622201271165583,174762.37539604102,3.367295829986474,4.859812404361672
332,28,4784,8,5,0,0,4096,8,0,4,1048576,33088,1624,0,1,0.005852842797130346,262143.34464163842,3.367295829986474,0.0
332,28,87972,0,4,0,0,8192,8,0,3,1048576,1344,18088,0,1,0.00031828309003793445,349524.1682527725,3.367295829986474,0.0
34404,84,58352,10,10,63568,132,53840,14,10,7,262144,16736,3304,0,1,0.0014395393471621299,37449.08935844377,4.442651256490317,4.890349128221754
332,28,102952,0,4,0,0,8192,8,0,3,1048576,1344,15588,0,1,0.00027197140412308924,349524.1682527725,3.367295829986474,0.0
34404,84,158096,10,10,185936,112,149232,14,10,7,262144,16736,2560,0,1,0.0005313227405796907,37449.08935844377,4.442651256490317,4.727387818712341
34404,28,5296,6,6,111680,109,4096,9,0,5,262144,320,1360,0,1,0.005287009053461086,52428.69514260972,3.367295829986474,4.700480365792417
332,84,4512,10,10,0,0,20480,14,10,7,262144,49600,2096,0,1,0.018617021235334617,37449.08935844377,4.442651256490317,0.0
332,28,4480,6,6,0,0,4096,9,0,4,262144,33088,1784,0,1,0.006249999986049108,65535.836160409606,3.367295829986474,0.0
34404,28,5280,6,6,0,0,4096,9,0,5,524288,33088,2056,0,1,0.0053030302929866855,104857.39028521944,3.367295829986474,0.0
332,84,5072,10,10,0,0,49152,14,10,6,262144,49472,2056,0,1,0.01656151416293077,43690.593849010256,4.442651256490317,0.0
34404,84,51552,10,10,0,0,49424,14,10,7,524288,49504,2056,0,1,0.00162942271849212,74898.17871688755,4.442651256490317,0.0
332,28,4688,6,6,0,0,4096,9,0,4,262144,33088,2056,0,1,0.005972696232993396,65535.836160409606,3.367295829986474,0.0
332,56,49520,0,6,65744,381,49152,12,0,5,1048576,320,1648,0,1,0.0011308562194808447,209714.7805704389,4.04305126783455,5.945420608606575
332,56,49520,0,6,65744,381,49152,12,0,5,1048576,320,1656,0,1,0.0011308562194808447,209714.7805704389,4.04305126783455,5.945420608606575
332,56,16768,0,6,0,0,16384,12,0,5,1048576,33088,2728,0,1,0.0033396946544968424,209714.7805704389,4.04305126783455,0.0
332,56,16768,0,6,0,0,16384,12,0,5,1048576,33088,2736,0,1,0.0033396946544968424,209714.7805704389,4.04305126783455,0.0
332,56,74144,0,6,99936,292,73728,12,0,5,1048576,320,1480,0,1,0.0007552870089615765,209714.7805704389,4.04305126783455,5.680172609017068
332,84,17952,10,10,54448,108,61440,14,10,6,262144,16704,1016,0,1,0.004679144382420263,43690.593849010256,4.442651256490317,4.6913478822291435
332,28,4304,6,6,65120,108,4096,9,0,4,262144,320,1040,0,1,0.006505576193063253,65535.836160409606,3.367295829986474,4.6913478822291435
34404,28,4496,6,6,79808,108,4096,9,0,5,262144,64,1040,0,1,0.006227757993265663,52428.69514260972,3.367295829986474,4.6913478822291435
34404,28,42576,0,6,0,0,28672,14,0,7,1048576,33120,480,0,1,0.000657647500785032,149796.3574337751,3.367295829986474,0.0
34404,84,68672,10,10,72688,192,58304,14,10,6,262144,16736,51192,0,1,0.001223205964407152,43690.593849010256,4.442651256490317,5.262690188904886
34404,84,63936,10,10,65824,164,36256,14,10,6,262144,16736,1288,0,1,0.0013138138136083249,43690.593849010256,4.442651256490317,5.10594547390058
34404,28,5040,6,6,76160,163,4096,9,0,5,262144,64,1288,0,1,0.005555555544532628,52428.69514260972,3.367295829986474,5.099866427824199
332,84,10176,10,10,51056,161,69632,14,10,5,262144,16704,6840,0,1,0.008254716973020128,52428.69514260972,4.442651256490317,5.087596335232384
34404,84,62976,10,10,66928,164,56664,14,10,6,262144,16736,6840,0,1,0.0013338414632028325,43690.593849010256,4.442651256490317,5.10594547390058
332,84,11184,10,10,99104,161,122880,14,10,5,262144,16704,38384,0,1,0.0075107296070183035,52428.69514260972,4.442651256490317,5.087596335232384
34404,84,121808,10,10,127280,164,114472,14,10,6,262144,16736,38384,0,1,0.0006896098777839214,43690.593849010256,4.442651256490317,5.10594547390058
332,28,4880,6,6,97184,161,4096,9,0,4,262144,320,42504,0,1,0.005737704906275195,65535.836160409606,3.367295829986474,5.087596335232384
34404,28,5664,6,6,126704,161,4096,9,0,5,262144,320,42504,0,1,0.004943502816130822,52428.69514260972,3.367295829986474,5.087596335232384
34404,28,4736,6,6,0,0,4096,9,0,5,524288,33088,44848,0,1,0.005912162149678712,104857.39028521944,3.367295829986474,0.0
332,84,9920,10,10,0,0,36864,14,10,5,262144,49472,44800,0,1,0.00846774192694784,52428.69514260972,4.442651256490317,0.0
34404,84,37312,10,10,0,0,31832,14,10,6,524288,49504,44800,0,1,0.0022512864487962887,87381.18769802051,4.442651256490317,0.0
332,28,4416,6,6,0,0,4096,9,0,4,262144,33088,44848,0,1,0.006340579695786731,65535.836160409606,3.367295829986474,0.0
34404,28,5568,6,6,0,0,4096,9,0,5,524288,33088,10208,0,1,0.0050287356231524145,104857.39028521944,3.367295829986474,0.0
332,84,23280,10,10,143760,420,163840,14,10,6,262144,16704,31128,0,1,0.003608247421130478,43690.593849010256,4.442651256490317,6.042632833682381
34404,84,148032,10,10,177008,420,141200,14,10,7,262144,16736,31128,0,1,0.0005674448767450656,37449.08935844377,4.442651256490317,6.042632833682381
332,28,4672,6,6,134848,420,4096,9,0,4,262144,320,31128,0,1,0.005993150672103702,65535.836160409606,3.367295829986474,6.042632833682381
34404,28,5248,6,6,178608,420,4096,9,0,5,262144,64,31128,0,1,0.0053353658434920626,52428.69514260972,3.367295829986474,6.042632833682381
332,84,15280,10,10,43696,353,57344,14,10,6,262144,16704,1104,0,1,0.005497382195355116,43690.593849010256,4.442651256490317,5.869296913133774
34404,84,50464,10,10,54256,356,37952,14,10,7,262144,16736,1104,0,1,0.0016645529483068021,37449.08935844377,4.442651256490317,5.877735781779639
34404,28,5584,6,6,61712,353,4096,9,0,5,262144,320,1104,0,1,0.005014326638584659,52428.69514260972,3.367295829986474,5.869296913133774
332,28,4832,6,6,50576,353,4096,9,0,4,262144,320,1104,0,1,0.005794701974762621,65535.836160409606,3.367295829986474,5.869296913133774
332,84,49472,10,10,0,0,229376,14,10,5,262144,49472,1520,0,1,0.0016979301419595063,52428.69514260972,4.442651256490317,0.0
332,84,19120,10,10,232336,205,237568,14,10,6,262144,16704,1096,0,1,0.00439330543703279,43690.593849010256,4.442651256490317,5.327876168789581
332,84,9936,10,10,44720,101,49152,14,10,5,262144,16704,1288,0,1,0.008454106271684676,52428.69514260972,4.442651256490317,4.624972813284271
34404,84,54464,10,10,58176,104,47392,14,10,6,262144,16736,1288,0,1,0.0015423031724547769,43690.593849010256,4.442651256490317,4.653960350157523
332,28,4560,6,6,46464,101,4096,9,0,4,262144,320,1288,0,1,0.006140350863727301,65535.836160409606,3.367295829986474,4.624972813284271
34404,28,5040,6,6,56224,101,4096,9,0,5,262144,64,1288,0,1,0.005555555544532628,52428.69514260972,3.367295829986474,4.624972813284271
34404,28,4816,6,6,0,0,4096,9,0,5,524288,33088,2112,0,1,0.005813953476299931,104857.39028521944,3.367295829986474,0.0
34404,84,93040,10,10,109904,188,81408,14,10,6,262144,16736,1296,0,1,0.000902837489154897,43690.593849010256,4.442651256490317,5.241747015059643
332,28,4704,6,6,175072,186,4096,9,0,4,262144,320,1296,0,1,0.005952380939727082,65535.836160409606,3.367295829986474,5.231108616854587
34404,28,5248,6,6,212768,186,4096,9,0,5,262144,320,1296,0,1,0.0053353658434920626,52428.69514260972,3.367295829986474,5.231108616854587
34404,28,6768,6,6,0,0,4096,9,0,5,524288,33088,57288,0,1,0.004137115833130739,104857.39028521944,3.367295829986474,0.0
332,84,21088,10,10,157808,77,172032,14,10,5,262144,16704,1312,0,1,0.003983308040599721,52428.69514260972,4.442651256490317,4.356708826689592
332,28,4992,6,6,139792,77,4096,9,0,4,262144,320,1312,0,1,0.005608974347738433,65535.836160409606,3.367295829986474,4.356708826689592
34404,28,5840,6,6,171056,77,4096,9,0,5,262144,320,1312,0,1,0.00479452053973541,52428.69514260972,3.367295829986474,4.356708826689592
34404,28,8592,0,5,0,0,8192,10,0,6,1048576,33088,2424,0,1,0.003258845433823504,174762.37539604102,3.367295829986474,0.0
332,28,8432,0,5,0,0,8192,10,0,5,327680,33088,2644,0,1,0.003320683108016268,65535.86892826215,3.367295829986474,0.0
332,84,5216,10,10,0,0,32768,14,10,5,262144,49472,1064,0,1,0.01610429444765281,52428.69514260972,4.442651256490317,0.0
34404,84,30944,10,10,0,0,29024,14,10,6,524288,49504,1064,0,1,0.0027145811780265702,87381.18769802051,4.442651256490317,0.0
332,84,13644,0,6,20480,240,16384,14,10,5,1048576,320,1176,0,1,0.006156552326182533,209714.7805704389,4.442651256490317,5.484796933490655
332,84,13644,0,6,20480,244,16384,14,10,5,1048576,320,1192,0,1,0.006156552326182533,209714.7805704389,4.442651256490317,5.501258210544727
34404,28,4480,6,6,0,0,4096,9,0,5,524288,33088,2408,0,1,0.006249999986049108,104857.39028521944,3.367295829986474,0.0
332,84,4416,10,10,0,0,12288,14,10,5,262144,49472,2408,0,1,0.019021739087360195,52428.69514260972,4.442651256490317,0.0
34404,84,9008,10,10,0,0,8464,14,10,6,524288,49504,2408,0,1,0.0093250443946214,87381.18769802051,4.442651256490317,0.0
332,28,4304,6,6,0,0,4096,9,0,4,262144,33088,2408,0,1,0.006505576193063253,65535.836160409606,3.367295829986474,0.0
332,84,4752,10,10,12672,168,20480,14,10,5,262144,16704,1264,0,1,0.01767676763956909,52428.69514260972,4.442651256490317,5.1298987149230735
34404,84,17808,10,10,18976,168,16656,14,10,6,262144,16736,1264,0,1,0.004716981129426673,43690.593849010256,4.442651256490317,5.1298987149230735
332,28,4448,6,6,20336,168,4096,9,0,4,262144,320,1264,0,1,0.0062949640146246315,65535.836160409606,3.367295829986474,5.1298987149230735
34404,28,4832,6,6,24512,168,4096,9,0,5,262144,320,1264,0,1,0.005794701974762621,52428.69514260972,3.367295829986474,5.1298987149230735
34404,84,119280,10,10,135904,72,109536,14,10,6,262144,16736,2120,0,1,0.0007042253520536363,43690.593849010256,4.442651256490317,4.290459441148391
34404,28,36864,0,4,0,0,53916,2,25,9,2097152,32768,2760,0,1,0.0007595486109050703,233016.62998152224,3.367295829986474,0.0
34404,84,47664,10,10,53312,344,40008,14,10,6,262144,16736,1072,0,1,0.0017623363541116278,43690.593849010256,4.442651256490317,5.84354441703136
34404,84,47840,10,10,53872,344,40008,14,10,7,262144,16736,1112,0,1,0.0017558528424423383,37449.08935844377,4.442651256490317,5.84354441703136
34404,84,44880,10,10,48256,56,23528,14,10,6,262144,16736,1032,0,1,0.001871657753593659,43690.593849010256,4.442651256490317,4.04305126783455
34404,84,44880,10,10,48352,56,23528,14,10,6,262144,16736,1072,0,1,0.001871657753593659,43690.593849010256,4.442651256490317,4.04305126783455
34404,28,5456,6,6,0,0,4096,9,0,6,524288,33088,1776,0,1,0.005131964799978071,87381.18769802051,3.367295829986474,0.0
332,28,4768,6,6,0,0,4096,9,0,5,262144,33088,1776,0,1,0.00587248320916006,52428.69514260972,3.367295829986474,0.0
34404,84,18512,10,10,19920,156,16032,14,10,7,262144,16736,1048,0,1,0.004537597231775282,37449.08935844377,4.442651256490317,5.056245805348308
34404,28,4448,6,6,0,0,4096,9,0,5,524288,33088,3336,0,1,0.0062949640146246315,104857.39028521944,3.367295829986474,0.0
332,84,4544,10,10,0,0,12288,14,10,5,262144,49472,3336,0,1,0.018485915452275715,52428.69514260972,4.442651256490317,0.0
34404,84,9088,10,10,0,0,8464,14,10,6,524288,49504,3336,0,1,0.009242957736308366,87381.18769802051,4.442651256490317,0.0
332,28,4272,6,6,0,0,4096,9,0,4,262144,33088,3336,0,1,0.00655430710076239,65535.836160409606,3.367295829986474,0.0
332,28,4560,6,6,0,0,4096,9,0,4,262144,33088,2016,0,1,0.006140350863727301,65535.836160409606,3.367295829986474,0.0
34404,28,5008,6,6,0,0,4096,9,0,5,524288,33088,2016,0,1,0.005591054301934796,104857.39028521944,3.367295829986474,0.0
34404,84,9040,10,10,0,0,8192,14,10,6,524288,49504,680,0,1,0.009292035387951288,87381.18769802051,4.442651256490317,0.0
332,84,4560,10,10,0,0,12288,14,10,5,262144,49472,680,0,1,0.018421052591181902,52428.69514260972,4.442651256490317,0.0
43620,84,4640,10,10,0,0,20480,14,10,6,524288,49504,680,0,1,0.018103448236846016,87381.18769802051,4.442651256490317,0.0
34404,28,4912,6,6,0,0,4096,9,0,5,524288,32832,2352,0,1,0.005700325721294125,104857.39028521944,3.367295829986474,0.0
332,84,8016,10,10,0,0,32768,14,10,5,262144,49472,2312,0,1,0.010479041903095008,52428.69514260972,4.442651256490317,0.0
34404,84,29616,10,10,0,0,24848,14,10,6,524288,49504,2312,0,1,0.002836304699204381,87381.18769802051,4.442651256490317,0.0
332,28,4512,6,6,0,0,4096,9,0,4,262144,33088,2352,0,1,0.006205673745111539,65535.836160409606,3.367295829986474,0.0
332,84,5024,10,10,16208,202,24576,14,10,6,262144,16704,1128,0,1,0.01671974518965019,43690.593849010256,4.442651256490317,5.313205979041787
34404,84,22032,10,10,23792,204,20800,14,10,7,262144,16736,1128,0,1,0.0038126361638468427,37449.08935844377,4.442651256490317,5.3230099791384085
332,84,17168,10,10,0,0,36864,14,10,5,262144,49472,1904,0,1,0.004892823855491132,52428.69514260972,4.442651256490317,0.0
34404,84,106176,10,6,161232,124,90112,14,10,6,1048576,352,1080,0,1,0.000791139240431817,174762.37539604102,4.442651256490317,4.8283137373023015
332,84,5088,10,10,16096,121,20480,14,10,5,262144,16704,4384,0,1,0.016509433929816363,52428.69514260972,4.442651256490317,4.804021044733257
34404,28,6000,6,6,291248,188,4096,9,0,5,262144,320,2992,0,1,0.0046666666588888895,52428.69514260972,3.367295829986474,5.241747015059643
34404,28,23152,0,6,0,0,20480,14,0,6,1048576,33120,0,0,1,0.0012093987555246205,174762.37539604102,3.367295829986474,0.0
34404,84,13552,10,10,0,0,12560,14,10,6,524288,49504,12592,0,1,0.006198347102864266,87381.18769802051,4.442651256490317,0.0
34404,84,118640,10,10,122880,128,107856,14,10,6,262144,16736,2136,0,1,0.0007080242750583256,43690.593849010256,4.442651256490317,4.859812404361672
332,84,6416,10,10,0,0,32768,14,10,5,262144,49472,52464,0,1,0.013092269306277635,52428.69514260972,4.442651256490317,0.0
34404,84,87568,10,10,91120,132,74992,14,10,6,262144,16736,1152,0,1,0.0009592545220903464,43690.593849010256,4.442651256490317,4.890349128221754
34404,84,36128,10,10,38496,200,33072,14,10,6,262144,16736,4832,0,1,0.002325066429825878,43690.593849010256,4.442651256490317,5.303304908059076
34404,84,4096,10,10,4192,232,0,14,10,2,262144,352,1008,0,1,0.0205078124499321,131071.34464327678,4.442651256490317,5.4510384535657
332,56,4096,10,10,4368,426,0,12,10,2,262144,1344,1000,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,6.056784013228625
34404,28,5584,6,6,0,0,4096,9,0,5,524288,33088,2072,0,1,0.005014326638584659,104857.39028521944,3.367295829986474,0.0
332,84,81488,10,10,0,0,249856,14,10,6,262144,49472,2056,0,1,0.0010308266246526082,43690.593849010256,4.442651256490317,0.0
332,28,4864,6,6,0,0,4096,9,0,4,262144,33088,2064,0,1,0.00575657893553335,65535.836160409606,3.367295829986474,0.0
34404,84,44000,10,10,55152,100,41392,14,10,7,262144,16736,1072,0,1,0.0019090909086570246,37449.08935844377,4.442651256490317,4.61512051684126
34404,28,4688,6,6,58080,167,4096,9,0,5,262144,320,1080,0,1,0.005972696232993396,52428.69514260972,3.367295829986474,5.123963979403259
34404,28,5280,6,6,87632,182,4096,9,0,5,262144,64,1304,0,1,0.0053030302929866855,52428.69514260972,3.367295829986474,5.209486152841421
332,28,4688,6,6,65760,182,4096,9,0,4,262144,320,1304,0,1,0.005972696232993396,65535.836160409606,3.367295829986474,5.209486152841421
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1192,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1152,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1120,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1136,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1168,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1144,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1160,0,1,0.0,349524.1682527725,0.0,0.0
34404,84,31424,10,10,32912,304,27424,14,10,6,262144,16736,1376,0,1,0.002673116088762374,43690.593849010256,4.442651256490317,5.720311776607412
